,ID,Crop_Damage
34439,F00129439,1
34440,F00129444,1
34441,F00129454,1
34442,F00129458,1
34443,F00129468,1
34444,F00129477,1
34445,F00129478,1
34446,F00129480,1
34447,F00129482,1
34448,F00129485,1
34449,F00129488,1
34450,F00129489,1
34451,F00129496,1
34452,F00129497,1
34453,F00129501,1
34454,F00129502,1
34455,F00129505,1
34456,F00129507,1
34457,F00129510,1
34458,F00129517,1
34459,F00129518,1
34460,F00129519,1
34461,F00129525,1
34462,F00129530,1
34463,F00129535,1
34464,F00129537,1
34465,F00129543,1
34466,F00129545,1
34467,F00129555,1
34468,F00129556,1
34469,F00129557,1
34470,F00129560,1
34471,F00129562,1
34472,F00129563,1
34473,F00129571,1
34474,F00129580,1
34475,F00129590,1
34476,F00129591,1
34477,F00129595,1
34478,F00129601,1
34479,F00129605,1
34480,F00129606,1
34481,F00129607,1
34482,F00129610,1
34483,F00129614,1
34484,F00129620,1
34485,F00129622,1
34486,F00129623,1
34487,F00129633,1
34488,F00129637,1
34489,F00129638,1
34490,F00129639,1
34491,F00129643,1
34492,F00129649,1
34493,F00129650,1
34494,F00129653,1
34495,F00129662,1
34496,F00129668,1
34497,F00129686,1
34498,F00129687,1
34499,F00129691,1
34500,F00129692,1
34501,F00129695,1
34502,F00129699,1
34503,F00129706,1
34504,F00129713,1
34505,F00129719,1
34506,F00129720,1
34507,F00129721,1
34508,F00129722,1
34509,F00129724,1
34510,F00129726,1
34511,F00129732,1
34512,F00129733,1
34513,F00129736,1
34514,F00129738,1
34515,F00129739,1
34516,F00129741,1
34517,F00129742,1
34518,F00129743,1
34519,F00129744,1
34520,F00129745,1
34521,F00129755,1
34522,F00129763,1
34523,F00129767,1
34524,F00129774,1
34525,F00129778,1
34526,F00129783,1
34527,F00129784,1
34528,F00129795,1
34529,F00129797,1
34530,F00129805,1
34531,F00129806,1
34532,F00129816,1
34533,F00129817,1
34534,F00129821,1
34535,F00129823,1
34536,F00129831,1
34537,F00129837,1
34538,F00129843,1
34539,F00129847,1
34540,F00129848,1
34541,F00129851,1
34542,F00129853,1
34543,F00129854,1
34544,F00129859,1
34545,F00129864,1
34546,F00129869,1
34547,F00129872,1
34548,F00129874,1
34549,F00129880,1
34550,F00129887,1
34551,F00129890,1
34552,F00129899,1
34553,F00129902,1
34554,F00129905,1
34555,F00129909,1
34556,F00129913,1
34557,F00129914,1
34558,F00129923,1
34559,F00129924,1
34560,F00129928,1
34561,F00129930,1
34562,F00129936,1
34563,F00129937,1
34564,F00129943,1
34565,F00129944,1
34566,F00129948,1
34567,F00129953,1
34568,F00129954,1
34569,F00129965,1
34570,F00129967,1
34571,F00129971,1
34572,F00129974,1
34573,F00129977,1
34574,F00129978,1
34575,F00129979,1
34576,F00129980,1
34577,F00129981,1
34578,F00129988,1
34579,F00129990,1
34580,F00129993,1
34581,F00129996,1
34582,F00130008,1
34583,F00130020,1
34584,F00130022,1
34585,F00130025,1
34586,F00130026,1
34587,F00130033,1
34588,F00130034,1
34589,F00130040,1
34590,F00130041,1
34591,F00130042,1
34592,F00130047,1
34593,F00130049,1
34594,F00130050,1
34595,F00130051,1
34596,F00130054,1
34597,F00130064,1
34598,F00130066,1
34599,F00130071,1
34600,F00130080,1
34601,F00130081,1
34602,F00130085,1
34603,F00130092,1
34604,F00130099,1
34605,F00130100,1
34606,F00130101,1
34607,F00130104,1
34608,F00130110,1
34609,F00130111,1
34610,F00130118,1
34611,F00130122,1
34612,F00130124,1
34613,F00130125,1
34614,F00130130,1
34615,F00130131,1
34616,F00130133,1
34617,F00130136,1
34618,F00130138,1
34619,F00130139,1
34620,F00130142,1
34621,F00130145,1
34622,F00130149,1
34623,F00130150,1
34624,F00130155,1
34625,F00130156,1
34626,F00130161,1
34627,F00130168,1
34628,F00130169,1
34629,F00130179,1
34630,F00130182,1
34631,F00130183,1
34632,F00130186,1
34633,F00130188,1
34634,F00130192,1
34635,F00130195,1
34636,F00130204,1
34637,F00130207,1
34638,F00130210,1
34639,F00130215,1
34640,F00130218,1
34641,F00130225,1
34642,F00130233,1
34643,F00130237,1
34644,F00130238,1
34645,F00130240,1
34646,F00130253,1
34647,F00130256,1
34648,F00130258,1
34649,F00130263,1
34650,F00130268,1
34651,F00130276,1
34652,F00130280,1
34653,F00130284,1
34654,F00130285,1
34655,F00130286,1
34656,F00130289,1
34657,F00130291,1
34658,F00130294,1
34659,F00130299,1
34660,F00130304,1
34661,F00130307,1
34662,F00130312,1
34663,F00130313,1
34664,F00130316,1
34665,F00130318,1
34666,F00130322,1
34667,F00130324,1
34668,F00130330,1
34669,F00130336,1
34670,F00130346,1
34671,F00130351,1
34672,F00130352,1
34673,F00130353,1
34674,F00130356,1
34675,F00130357,1
34676,F00130363,1
34677,F00130366,1
34678,F00130367,1
34679,F00130368,1
34680,F00130370,1
34681,F00130372,1
34682,F00130374,1
34683,F00130394,1
34684,F00130396,1
34685,F00130402,1
34686,F00130407,1
34687,F00130408,1
34688,F00130415,1
34689,F00130420,1
34690,F00130427,1
34691,F00130429,1
34692,F00130430,1
34693,F00130436,1
34694,F00130437,1
34695,F00130441,1
34696,F00130448,1
34697,F00130451,1
34698,F00130455,1
34699,F00130461,1
34700,F00130462,1
34701,F00130463,1
34702,F00130471,1
34703,F00130473,1
34704,F00130474,1
34705,F00130475,1
34706,F00130485,1
34707,F00130487,1
34708,F00130488,1
34709,F00130500,1
34710,F00130508,1
34711,F00130509,1
34712,F00130510,1
34713,F00130512,1
34714,F00130513,1
34715,F00130514,1
34716,F00130516,1
34717,F00130518,1
34718,F00130522,1
34719,F00130524,1
34720,F00130525,1
34721,F00130526,1
34722,F00130528,1
34723,F00130530,1
34724,F00130531,1
34725,F00130538,1
34726,F00130540,1
34727,F00130543,1
34728,F00130544,1
34729,F00130546,1
34730,F00130547,1
34731,F00130548,1
34732,F00130550,1
34733,F00130551,1
34734,F00130554,1
34735,F00130556,1
34736,F00130559,1
34737,F00130561,1
34738,F00130566,1
34739,F00130569,1
34740,F00130570,1
34741,F00130573,1
34742,F00130586,1
34743,F00130592,1
34744,F00130605,1
34745,F00130612,1
34746,F00130614,1
34747,F00130618,1
34748,F00130624,1
34749,F00130629,1
34750,F00130630,1
34751,F00130634,1
34752,F00130637,1
34753,F00130639,1
34754,F00130644,1
34755,F00130646,1
34756,F00130647,1
34757,F00130649,1
34758,F00130650,1
34759,F00130653,1
34760,F00130654,1
34761,F00130656,1
34762,F00130657,1
34763,F00130661,1
34764,F00130663,1
34765,F00130664,1
34766,F00130665,1
34767,F00130666,1
34768,F00130668,1
34769,F00130670,1
34770,F00130671,1
34771,F00130672,1
34772,F00130678,1
34773,F00130685,1
34774,F00130688,1
34775,F00130689,1
34776,F00130694,1
34777,F00130695,1
34778,F00130696,1
34779,F00130702,1
34780,F00130709,1
34781,F00130718,1
34782,F00130724,1
34783,F00130726,1
34784,F00130729,1
34785,F00130737,1
34786,F00130745,1
34787,F00130746,1
34788,F00130756,1
34789,F00130762,1
34790,F00130763,1
34791,F00130765,1
34792,F00130767,1
34793,F00130769,1
34794,F00130770,1
34795,F00130773,1
34796,F00130778,1
34797,F00130780,1
34798,F00130785,1
34799,F00130790,1
34800,F00130791,1
34801,F00130792,1
34802,F00130793,1
34803,F00130796,1
34804,F00130797,1
34805,F00130798,1
34806,F00130801,1
34807,F00130809,1
34808,F00130811,1
34809,F00130814,1
34810,F00130816,1
34811,F00130822,1
34812,F00130829,1
34813,F00130833,1
34814,F00130834,1
34815,F00130839,1
34816,F00130853,1
34817,F00130854,1
34818,F00130866,1
34819,F00130867,1
34820,F00130869,1
34821,F00130881,1
34822,F00130884,1
34823,F00130886,1
34824,F00130888,1
34825,F00130893,1
34826,F00130896,1
34827,F00130897,1
34828,F00130899,1
34829,F00130900,1
34830,F00130901,1
34831,F00130902,1
34832,F00130906,1
34833,F00130907,1
34834,F00130909,1
34835,F00130910,1
34836,F00130915,1
34837,F00130916,1
34838,F00130920,1
34839,F00130921,1
34840,F00130922,1
34841,F00130926,1
34842,F00130929,1
34843,F00130931,1
34844,F00130933,1
34845,F00130934,1
34846,F00130935,1
34847,F00130945,1
34848,F00130946,1
34849,F00130948,1
34850,F00130949,1
34851,F00130952,1
34852,F00130954,1
34853,F00130955,1
34854,F00130957,1
34855,F00130958,1
34856,F00130963,1
34857,F00130978,1
34858,F00130979,1
34859,F00130988,1
34860,F00130991,1
34861,F00130995,1
34862,F00131001,1
34863,F00131005,1
34864,F00131006,1
34865,F00131010,1
34866,F00131014,1
34867,F00131016,1
34868,F00131020,1
34869,F00131027,1
34870,F00131030,1
34871,F00131035,1
34872,F00131036,1
34873,F00131037,1
34874,F00131041,1
34875,F00131054,1
34876,F00131057,1
34877,F00131065,1
34878,F00131071,1
34879,F00131080,1
34880,F00131081,1
34881,F00131087,1
34882,F00131102,1
34883,F00131108,1
34884,F00131114,1
34885,F00131116,1
34886,F00131122,1
34887,F00131125,1
34888,F00131127,1
34889,F00131130,1
34890,F00131135,1
34891,F00131136,1
34892,F00131138,1
34893,F00131140,1
34894,F00131143,1
34895,F00131147,1
34896,F00131149,1
34897,F00131154,1
34898,F00131163,1
34899,F00131169,1
34900,F00131171,1
34901,F00131175,1
34902,F00131176,1
34903,F00131178,1
34904,F00131185,1
34905,F00131187,1
34906,F00131191,1
34907,F00131192,1
34908,F00131196,1
34909,F00131197,1
34910,F00131202,1
34911,F00131206,1
34912,F00131226,1
34913,F00131227,1
34914,F00131229,1
34915,F00131231,1
34916,F00131233,1
34917,F00131236,1
34918,F00131237,1
34919,F00131242,1
34920,F00131253,1
34921,F00131254,1
34922,F00131256,1
34923,F00131257,1
34924,F00131259,1
34925,F00131260,1
34926,F00131266,1
34927,F00131267,1
34928,F00131274,1
34929,F00131275,1
34930,F00131278,1
34931,F00131286,1
34932,F00131290,1
34933,F00131291,1
34934,F00131292,1
34935,F00131296,1
34936,F00131301,1
34937,F00131306,1
34938,F00131308,1
34939,F00131309,1
34940,F00131320,1
34941,F00131323,1
34942,F00131325,1
34943,F00131327,1
34944,F00131328,1
34945,F00131329,1
34946,F00131334,1
34947,F00131337,1
34948,F00131340,1
34949,F00131350,1
34950,F00131351,1
34951,F00131353,1
34952,F00131354,1
34953,F00131358,1
34954,F00131361,1
34955,F00131364,1
34956,F00131369,1
34957,F00131376,1
34958,F00131385,1
34959,F00131388,1
34960,F00131391,1
34961,F00131397,1
34962,F00131399,1
34963,F00131401,1
34964,F00131406,1
34965,F00131411,1
34966,F00131412,1
34967,F00131415,1
34968,F00131424,1
34969,F00131436,1
34970,F00131440,1
34971,F00131441,1
34972,F00131442,1
34973,F00131446,1
34974,F00131448,1
34975,F00131453,1
34976,F00131454,1
34977,F00131458,1
34978,F00131459,1
34979,F00131461,1
34980,F00131462,1
34981,F00131479,1
34982,F00131483,1
34983,F00131484,1
34984,F00131485,1
34985,F00131488,1
34986,F00131489,1
34987,F00131499,1
34988,F00131502,1
34989,F00131505,1
34990,F00131511,1
34991,F00131513,1
34992,F00131516,1
34993,F00131518,1
34994,F00131525,1
34995,F00131533,1
34996,F00131535,1
34997,F00131542,1
34998,F00131546,1
34999,F00131547,1
35000,F00131551,1
35001,F00131552,1
35002,F00131557,1
35003,F00131558,1
35004,F00131559,1
35005,F00131560,1
35006,F00131562,1
35007,F00131567,1
35008,F00131572,1
35009,F00131573,1
35010,F00131577,1
35011,F00131582,1
35012,F00131583,1
35013,F00131584,1
35014,F00131586,1
35015,F00131588,1
35016,F00131590,1
35017,F00131593,1
35018,F00131596,1
35019,F00131597,1
35020,F00131603,1
35021,F00131605,1
35022,F00131606,1
35023,F00131610,1
35024,F00131611,1
35025,F00131616,1
35026,F00131622,1
35027,F00131627,1
35028,F00131631,1
35029,F00131639,1
35030,F00131646,1
35031,F00131647,1
35032,F00131654,1
35033,F00131666,1
35034,F00131673,1
35035,F00131677,1
35036,F00131685,1
35037,F00131689,1
35038,F00131690,1
35039,F00131692,1
35040,F00131696,1
35041,F00131700,1
35042,F00131703,1
35043,F00131704,1
35044,F00131709,1
35045,F00131716,1
35046,F00131720,1
35047,F00131724,1
35048,F00131725,1
35049,F00131726,1
35050,F00131730,1
35051,F00131735,1
35052,F00131744,1
35053,F00131749,1
35054,F00131763,1
35055,F00131764,1
35056,F00131769,1
35057,F00131770,1
35058,F00131773,1
35059,F00131785,1
35060,F00131788,1
35061,F00131789,1
35062,F00131795,1
35063,F00131797,1
35064,F00131799,1
35065,F00131804,1
35066,F00131805,1
35067,F00131807,1
35068,F00131808,1
35069,F00131809,1
35070,F00131812,1
35071,F00131813,1
35072,F00131817,1
35073,F00131819,1
35074,F00131821,1
35075,F00131827,1
35076,F00131829,1
35077,F00131831,1
35078,F00131832,1
35079,F00131837,1
35080,F00131840,1
35081,F00131842,1
35082,F00131846,1
35083,F00131849,1
35084,F00131859,1
35085,F00131861,1
35086,F00131868,1
35087,F00131872,1
35088,F00131875,1
35089,F00131876,1
35090,F00131878,1
35091,F00131879,1
35092,F00131880,1
35093,F00131888,1
35094,F00131894,1
35095,F00131898,1
35096,F00131900,1
35097,F00131907,1
35098,F00131917,1
35099,F00131922,1
35100,F00131925,1
35101,F00131926,1
35102,F00131927,1
35103,F00131937,1
35104,F00131938,1
35105,F00131941,1
35106,F00131944,1
35107,F00131948,1
35108,F00131952,1
35109,F00131957,1
35110,F00131959,1
35111,F00131960,1
35112,F00131962,1
35113,F00131968,1
35114,F00131974,1
35115,F00131986,1
35116,F00131998,1
35117,F00132002,1
35118,F00132003,1
35119,F00132009,1
35120,F00132012,1
35121,F00132013,1
35122,F00132016,1
35123,F00132017,1
35124,F00132021,1
35125,F00132023,1
35126,F00132026,1
35127,F00132027,1
35128,F00132029,1
35129,F00132031,1
35130,F00132034,1
35131,F00132036,1
35132,F00132039,1
35133,F00132044,1
35134,F00132050,1
35135,F00132057,1
35136,F00132059,1
35137,F00132064,1
35138,F00132067,1
35139,F00132072,1
35140,F00132075,1
35141,F00132081,1
35142,F00132083,1
35143,F00132090,1
35144,F00132092,1
35145,F00132097,1
35146,F00132098,1
35147,F00132099,1
35148,F00132101,1
35149,F00132105,1
35150,F00132109,1
35151,F00132116,1
35152,F00132139,1
35153,F00132144,1
35154,F00132145,1
35155,F00132149,1
35156,F00132159,1
35157,F00132163,1
35158,F00132165,1
35159,F00132173,1
35160,F00132174,1
35161,F00132177,1
35162,F00132181,1
35163,F00132182,1
35164,F00132183,1
35165,F00132184,1
35166,F00132196,1
35167,F00132199,1
35168,F00132207,1
35169,F00132210,1
35170,F00132217,1
35171,F00132218,1
35172,F00132224,1
35173,F00132225,1
35174,F00132230,1
35175,F00132233,1
35176,F00132235,1
35177,F00132239,1
35178,F00132243,1
35179,F00132244,1
35180,F00132245,1
35181,F00132248,1
35182,F00132249,1
35183,F00132250,1
35184,F00132252,1
35185,F00132254,1
35186,F00132255,1
35187,F00132257,1
35188,F00132258,1
35189,F00132267,1
35190,F00132270,1
35191,F00132271,1
35192,F00132274,1
35193,F00132276,1
35194,F00132280,1
35195,F00132281,1
35196,F00132285,1
35197,F00132288,1
35198,F00132295,1
35199,F00132302,1
35200,F00132320,1
35201,F00132327,1
35202,F00132332,1
35203,F00132333,1
35204,F00132338,1
35205,F00132342,1
35206,F00132343,1
35207,F00132346,1
35208,F00132348,1
35209,F00132352,1
35210,F00132354,1
35211,F00132360,1
35212,F00132361,1
35213,F00132363,1
35214,F00132370,1
35215,F00132371,1
35216,F00132372,1
35217,F00132375,1
35218,F00132377,1
35219,F00132379,1
35220,F00132386,1
35221,F00132388,1
35222,F00132393,1
35223,F00132398,1
35224,F00132406,1
35225,F00132407,1
35226,F00132412,1
35227,F00132415,1
35228,F00132422,1
35229,F00132435,1
35230,F00132436,1
35231,F00132440,1
35232,F00132441,1
35233,F00132448,1
35234,F00132459,1
35235,F00132462,1
35236,F00132463,1
35237,F00132464,1
35238,F00132468,1
35239,F00132469,1
35240,F00132471,1
35241,F00132485,1
35242,F00132487,1
35243,F00132490,1
35244,F00132493,1
35245,F00132495,1
35246,F00132500,1
35247,F00132506,1
35248,F00132507,1
35249,F00132508,1
35250,F00132522,1
35251,F00132524,1
35252,F00132536,1
35253,F00132537,1
35254,F00132538,1
35255,F00132544,1
35256,F00132545,1
35257,F00132555,1
35258,F00132559,1
35259,F00132560,1
35260,F00132561,1
35261,F00132565,1
35262,F00132566,1
35263,F00132567,1
35264,F00132570,1
35265,F00132579,1
35266,F00132585,1
35267,F00132592,1
35268,F00132593,1
35269,F00132594,1
35270,F00132595,1
35271,F00132598,1
35272,F00132599,1
35273,F00132602,1
35274,F00132603,1
35275,F00132609,1
35276,F00132610,1
35277,F00132618,1
35278,F00132619,1
35279,F00132626,1
35280,F00132634,1
35281,F00132639,1
35282,F00132645,1
35283,F00132648,1
35284,F00132666,1
35285,F00132673,1
35286,F00132675,1
35287,F00132679,1
35288,F00132691,1
35289,F00132693,1
35290,F00132694,1
35291,F00132695,1
35292,F00132699,1
35293,F00132700,1
35294,F00132701,1
35295,F00132706,1
35296,F00132709,1
35297,F00132712,1
35298,F00132715,1
35299,F00132721,1
35300,F00132722,1
35301,F00132728,1
35302,F00132732,1
35303,F00132736,1
35304,F00132737,1
35305,F00132741,1
35306,F00132746,1
35307,F00132749,1
35308,F00132753,1
35309,F00132755,1
35310,F00132761,1
35311,F00132765,1
35312,F00132774,1
35313,F00132776,1
35314,F00132781,1
35315,F00132785,1
35316,F00132791,1
35317,F00132792,1
35318,F00132794,1
35319,F00132797,1
35320,F00132799,1
35321,F00132800,1
35322,F00132803,1
35323,F00132805,1
35324,F00132808,1
35325,F00132810,1
35326,F00132813,1
35327,F00132817,1
35328,F00132818,1
35329,F00132823,1
35330,F00132825,1
35331,F00132829,1
35332,F00132830,1
35333,F00132831,1
35334,F00132832,1
35335,F00132846,1
35336,F00132851,1
35337,F00132855,1
35338,F00132858,1
35339,F00132863,1
35340,F00132865,1
35341,F00132869,1
35342,F00132879,1
35343,F00132881,1
35344,F00132882,1
35345,F00132884,1
35346,F00132889,1
35347,F00132890,1
35348,F00132897,1
35349,F00132901,1
35350,F00132902,1
35351,F00132905,1
35352,F00132906,1
35353,F00132909,1
35354,F00132910,1
35355,F00132913,1
35356,F00132914,1
35357,F00132921,1
35358,F00132923,1
35359,F00132927,1
35360,F00132930,1
35361,F00132934,1
35362,F00132939,1
35363,F00132942,1
35364,F00132943,1
35365,F00132945,1
35366,F00132955,1
35367,F00132958,1
35368,F00132959,1
35369,F00132960,1
35370,F00132965,1
35371,F00132967,1
35372,F00132971,1
35373,F00132973,1
35374,F00132977,1
35375,F00132980,1
35376,F00132990,1
35377,F00132995,1
35378,F00132997,1
35379,F00133001,1
35380,F00133011,1
35381,F00133012,1
35382,F00133022,1
35383,F00133024,1
35384,F00133025,1
35385,F00133032,1
35386,F00133034,1
35387,F00133036,1
35388,F00133045,1
35389,F00133047,1
35390,F00133050,1
35391,F00133060,1
35392,F00133063,1
35393,F00133064,1
35394,F00133065,1
35395,F00133066,1
35396,F00133068,1
35397,F00133070,1
35398,F00133075,1
35399,F00133078,1
35400,F00133090,1
35401,F00133094,1
35402,F00133102,1
35403,F00133104,1
35404,F00133107,1
35405,F00133108,1
35406,F00133111,1
35407,F00133112,1
35408,F00133115,1
35409,F00133120,1
35410,F00133127,1
35411,F00133147,1
35412,F00133151,1
35413,F00133155,1
35414,F00133160,1
35415,F00133171,1
35416,F00133174,1
35417,F00133180,1
35418,F00133181,1
35419,F00133185,1
35420,F00133192,1
35421,F00133194,1
35422,F00133203,1
35423,F00133205,1
35424,F00133207,1
35425,F00133210,1
35426,F00133212,1
35427,F00133213,1
35428,F00133222,1
35429,F00133223,1
35430,F00133232,1
35431,F00133234,1
35432,F00133242,1
35433,F00133249,1
35434,F00133256,1
35435,F00133259,1
35436,F00133261,1
35437,F00133264,1
35438,F00133265,1
35439,F00133266,1
35440,F00133269,1
35441,F00133272,1
35442,F00133276,1
35443,F00133280,1
35444,F00133285,1
35445,F00133286,1
35446,F00133295,1
35447,F00133300,1
35448,F00133301,1
35449,F00133303,1
35450,F00133304,1
35451,F00133305,1
35452,F00133306,1
35453,F00133311,1
35454,F00133314,1
35455,F00133324,1
35456,F00133328,1
35457,F00133329,1
35458,F00133338,1
35459,F00133339,1
35460,F00133341,1
35461,F00133348,1
35462,F00133349,1
35463,F00133350,1
35464,F00133354,1
35465,F00133355,1
35466,F00133357,1
35467,F00133359,1
35468,F00133369,1
35469,F00133376,1
35470,F00133377,1
35471,F00133379,1
35472,F00133389,1
35473,F00133402,1
35474,F00133408,1
35475,F00133413,1
35476,F00133424,1
35477,F00133427,1
35478,F00133429,1
35479,F00133439,1
35480,F00133444,1
35481,F00133452,1
35482,F00133457,1
35483,F00133458,1
35484,F00133461,1
35485,F00133463,1
35486,F00133466,1
35487,F00133478,1
35488,F00133481,1
35489,F00133485,1
35490,F00133491,1
35491,F00133495,1
35492,F00133499,1
35493,F00133507,1
35494,F00133511,1
35495,F00133523,1
35496,F00133527,1
35497,F00133529,1
35498,F00133530,1
35499,F00133531,1
35500,F00133533,1
35501,F00133540,1
35502,F00133541,1
35503,F00133545,1
35504,F00133546,1
35505,F00133550,1
35506,F00133556,1
35507,F00133561,1
35508,F00133565,1
35509,F00133566,1
35510,F00133567,1
35511,F00133569,1
35512,F00133572,1
35513,F00133573,1
35514,F00133583,1
35515,F00133591,1
35516,F00133597,1
35517,F00133598,1
35518,F00133601,1
35519,F00133603,1
35520,F00133604,1
35521,F00133606,1
35522,F00133607,1
35523,F00133608,1
35524,F00133615,1
35525,F00133620,1
35526,F00133621,1
35527,F00133623,1
35528,F00133627,1
35529,F00133631,1
35530,F00133634,1
35531,F00133640,1
35532,F00133646,1
35533,F00133650,1
35534,F00133652,1
35535,F00133656,1
35536,F00133666,1
35537,F00133671,1
35538,F00133674,1
35539,F00133684,1
35540,F00133687,1
35541,F00133691,1
35542,F00133695,1
35543,F00133699,1
35544,F00133712,1
35545,F00133715,1
35546,F00133716,1
35547,F00133721,1
35548,F00133725,1
35549,F00133726,1
35550,F00133730,1
35551,F00133745,1
35552,F00133747,1
35553,F00133754,1
35554,F00133756,1
35555,F00133759,1
35556,F00133764,1
35557,F00133765,1
35558,F00133766,1
35559,F00133767,1
35560,F00133769,1
35561,F00133772,1
35562,F00133776,1
35563,F00133780,1
35564,F00133785,1
35565,F00133786,1
35566,F00133792,1
35567,F00133796,1
35568,F00133797,1
35569,F00133798,1
35570,F00133801,1
35571,F00133804,1
35572,F00133805,1
35573,F00133806,1
35574,F00133810,1
35575,F00133813,1
35576,F00133815,1
35577,F00133819,1
35578,F00133821,1
35579,F00133823,1
35580,F00133825,1
35581,F00133828,1
35582,F00133833,1
35583,F00133834,1
35584,F00133837,1
35585,F00133840,1
35586,F00133846,1
35587,F00133847,1
35588,F00133851,1
35589,F00133853,1
35590,F00133856,1
35591,F00133863,1
35592,F00133870,1
35593,F00133873,1
35594,F00133878,1
35595,F00133879,1
35596,F00133880,1
35597,F00133883,1
35598,F00133888,1
35599,F00133895,1
35600,F00133896,1
35601,F00133900,1
35602,F00133903,1
35603,F00133904,1
35604,F00133908,1
35605,F00133913,1
35606,F00133920,1
35607,F00133921,1
35608,F00133925,1
35609,F00133932,1
35610,F00133933,1
35611,F00133936,1
35612,F00133940,1
35613,F00133946,1
35614,F00133948,1
35615,F00133963,1
35616,F00133964,1
35617,F00133968,1
35618,F00133969,1
35619,F00133973,1
35620,F00133979,1
35621,F00133980,1
35622,F00133983,1
35623,F00133984,1
35624,F00133986,1
35625,F00133987,1
35626,F00133991,1
35627,F00133995,1
35628,F00133996,1
35629,F00134010,1
35630,F00134016,1
35631,F00134018,1
35632,F00134021,1
35633,F00134024,1
35634,F00134025,1
35635,F00134030,1
35636,F00134031,1
35637,F00134033,1
35638,F00134035,1
35639,F00134037,1
35640,F00134044,1
35641,F00134052,1
35642,F00134054,1
35643,F00134056,1
35644,F00134066,1
35645,F00134069,1
35646,F00134083,1
35647,F00134089,1
35648,F00134091,1
35649,F00134094,1
35650,F00134099,1
35651,F00134101,1
35652,F00134104,1
35653,F00134107,1
35654,F00134109,1
35655,F00134111,1
35656,F00134113,1
35657,F00134116,1
35658,F00134120,1
35659,F00134122,1
35660,F00134126,1
35661,F00134128,1
35662,F00134132,1
35663,F00134133,1
35664,F00134136,1
35665,F00134137,1
35666,F00134138,1
35667,F00134142,1
35668,F00134147,1
35669,F00134150,1
35670,F00134153,1
35671,F00134155,1
35672,F00134157,1
35673,F00134159,1
35674,F00134163,1
35675,F00134171,1
35676,F00134175,1
35677,F00134176,1
35678,F00134184,1
35679,F00134186,1
35680,F00134195,1
35681,F00134198,1
35682,F00134202,1
35683,F00134204,1
35684,F00134208,1
35685,F00134211,1
35686,F00134217,1
35687,F00134220,1
35688,F00134225,1
35689,F00134230,1
35690,F00134231,1
35691,F00134238,1
35692,F00134239,1
35693,F00134242,1
35694,F00134243,1
35695,F00134244,1
35696,F00134247,1
35697,F00134255,1
35698,F00134257,1
35699,F00134260,1
35700,F00134264,1
35701,F00134266,1
35702,F00134268,1
35703,F00134271,1
35704,F00134283,1
35705,F00134287,1
35706,F00134288,1
35707,F00134297,1
35708,F00134299,1
35709,F00134302,1
35710,F00134303,1
35711,F00134304,1
35712,F00134305,1
35713,F00134313,1
35714,F00134317,1
35715,F00134320,1
35716,F00134323,1
35717,F00134325,1
35718,F00134337,1
35719,F00134343,1
35720,F00134351,1
35721,F00134352,1
35722,F00134354,1
35723,F00134362,1
35724,F00134367,1
35725,F00134368,1
35726,F00134369,1
35727,F00134371,1
35728,F00134376,1
35729,F00134380,1
35730,F00134383,1
35731,F00134389,1
35732,F00134392,1
35733,F00134399,1
35734,F00134400,1
35735,F00134401,1
35736,F00134405,1
35737,F00134413,1
35738,F00134416,1
35739,F00134432,1
35740,F00134433,1
35741,F00134437,1
35742,F00134441,1
35743,F00134452,1
35744,F00134466,1
35745,F00134467,1
35746,F00134471,1
35747,F00134473,1
35748,F00134481,1
35749,F00134485,1
35750,F00134490,1
35751,F00134491,1
35752,F00134493,1
35753,F00134499,1
35754,F00134503,1
35755,F00134516,1
35756,F00134520,1
35757,F00134522,1
35758,F00134530,1
35759,F00134531,1
35760,F00134532,1
35761,F00134535,1
35762,F00134545,1
35763,F00134546,1
35764,F00134548,1
35765,F00134553,1
35766,F00134554,1
35767,F00134561,1
35768,F00134563,1
35769,F00134565,1
35770,F00134570,1
35771,F00134584,1
35772,F00134585,1
35773,F00134586,1
35774,F00134595,1
35775,F00134598,1
35776,F00134599,1
35777,F00134602,1
35778,F00134607,1
35779,F00134615,1
35780,F00134618,1
35781,F00134622,1
35782,F00134626,1
35783,F00134628,1
35784,F00134631,1
35785,F00134633,1
35786,F00134639,1
35787,F00134644,1
35788,F00134648,1
35789,F00134649,1
35790,F00134653,1
35791,F00134656,1
35792,F00134661,1
35793,F00134665,1
35794,F00134666,1
35795,F00134667,1
35796,F00134671,1
35797,F00134673,1
35798,F00134676,1
35799,F00134677,1
35800,F00134680,1
35801,F00134687,1
35802,F00134690,1
35803,F00134694,1
35804,F00134697,1
35805,F00134700,1
35806,F00134703,1
35807,F00134716,1
35808,F00134718,1
35809,F00134722,1
35810,F00134723,1
35811,F00134730,1
35812,F00134733,1
35813,F00134742,1
35814,F00134755,1
35815,F00134756,1
35816,F00134757,1
35817,F00134760,1
35818,F00134764,1
35819,F00134769,1
35820,F00134771,1
35821,F00134774,1
35822,F00134775,1
35823,F00134779,1
35824,F00134780,1
35825,F00134786,1
35826,F00134794,1
35827,F00134795,1
35828,F00134800,1
35829,F00134805,1
35830,F00134806,1
35831,F00134809,1
35832,F00134813,1
35833,F00134814,1
35834,F00134821,1
35835,F00134825,1
35836,F00134833,1
