venue,batting_team,bowling_team,innings,total_runs,venue_max_wicket_20,venue_min_wicket_20,venue_avg_wicket_20,venue_max_wicket_6,venue_min_wicket_6,venue_avg_wicket_6,venue_overall_sr_20,venue_overall_sr_6,venue_avg_runs_20,venue_min_runs_20,venue_max_runs_20,venue_avg_runs_6,venue_min_runs_6,venue_max_runs_6,venue_innings_max_wicket_20,venue_innings_min_wicket_20,venue_innings_avg_wicket_20,venue_innings_max_wicket_6,venue_innings_min_wicket_6,venue_innings_avg_wicket_6,venue_innings_innings_sr_20,venue_innings_innings_sr_6,venue_innings_avg_runs_20,venue_innings_min_runs_20,venue_innings_max_runs_20,venue_innings_avg_runs_6,venue_innings_min_runs_6,venue_innings_max_runs_6,venue_battingteam_strikerate_20,venue_battingteam_avg_runs_20,venue_battingteam_min_runs_20,venue_battingteam_max_runs_20,venue_battingteam_avg_wickets_20,venue_battingteam_min_wickets_20,venue_battingteam_max_wickets_20,venue_battingteam_avg_runs_6,venue_battingteam_min_runs_6,venue_battingteam_max_runs_6,venue_battingteam_avg_wickets_6,venue_battingteam_min_wickets_6,venue_battingteam_max_wickets_6,venue_bowlingteam_strikerate_20,venue_bowlingteam_avg_runs_20,venue_bowlingteam_min_runs_20,venue_bowlingteam_max_runs_20,venue_bowlingteam_avg_wickets_20,venue_bowlingteam_min_wickets_20,venue_bowlingteam_max_wickets_20,venue_bowlingteam_avg_runs_6,venue_bowlingteam_min_runs_6,venue_bowlingteam_max_runs_6,venue_bowlingteam_avg_wickets_6,venue_bowlingteam_min_wickets_6,venue_bowlingteam_max_wickets_6,venue_innings_battingteam_strikerate_20,venue_innings_battingteam_avg_runs_20,venue_innings_battingteam_min_runs_20,venue_innings_battingteam_max_runs_20,venue_innings_battingteam_avg_wickets_20,venue_innings_battingteam_min_wickets_20,venue_innings_battingteam_max_wickets_20,venue_innings_battingteam_avg_runs_6,venue_innings_battingteam_min_runs_6,venue_innings_battingteam_max_runs_6,venue_innings_battingteam_avg_wickets_6,venue_innings_battingteam_min_wickets_6,venue_innings_battingteam_max_wickets_6,venue_innings_bowlingteam_strikerate_20,venue_innings_bowlingteam_avg_runs_20,venue_innings_bowlingteam_min_runs_20,venue_innings_bowlingteam_max_runs_20,venue_innings_bowlingteam_avg_wickets_20,venue_innings_bowlingteam_min_wickets_20,venue_innings_bowlingteam_max_wickets_20,venue_innings_bowlingteam_avg_runs_6,venue_innings_bowlingteam_min_runs_6,venue_innings_bowlingteam_max_runs_6,venue_innings_bowlingteam_avg_wickets_6,venue_innings_bowlingteam_min_wickets_6,venue_innings_bowlingteam_max_wickets_6,venue_oppteam_batsmen_strikerate_20,venue_oppteam_batsmen_avg_runs_20,venue_oppteam_batsmen_min_runs_20,venue_oppteam_batsmen_max_runs_20,venue_oppteam_batsmen_avg_wickets_20,venue_oppteam_batsmen_min_wickets_20,venue_oppteam_batsmen_max_wickets_20,venue_oppteam_batsmen_avg_runs_6,venue_oppteam_batsmen_min_runs_6,venue_oppteam_batsmen_max_runs_6,venue_oppteam_batsmen_avg_wickets_6,venue_oppteam_batsmen_min_wickets_6,venue_oppteam_batsmen_max_wickets_6,venue_oppteam_bowler_innings,venue_oppteam_bowler_strikerate_20,venue_oppteam_bowler_avg_runs_20,venue_oppteam_bowler_min_runs_20,venue_oppteam_bowler_max_runs_20,venue_oppteam_bowler_avg_wickets_20,venue_oppteam_bowler_min_wickets_20,venue_oppteam_bowler_max_wickets_20,venue_oppteam_bowler_avg_runs_6,venue_oppteam_bowler_min_runs_6,venue_oppteam_bowler_max_runs_6,venue_oppteam_bowler_avg_wickets_6,venue_oppteam_bowler_min_wickets_6,venue_oppteam_bowler_max_wickets_6
"Wankhede Stadium, Mumbai",Mumbai Indians,Sunrisers Hyderabad,4.0,9.0,10.0,0.0,6.026666667000001,5.0,0.0,1.46,133.4,121.81,321.4189189,135.0,453.0,91.54054054,57.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,9.0,9.0,9.0,9.0,9.0,9.0,117.81000000000007,154.37313432835822,58.0,215.0,5.925373134328357,1.0,10.0,42.83582089552239,15.0,78.0,1.3432835820895523,0.0,4.0,129.47999999999996,154.14285714285714,87.0,184.0,6.142857142857142,2.0,10.0,41.285714285714285,22.0,61.0,1.7142857142857142,1.0,3.0,300.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,300.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,124.02,18.1,5.5,45.5,0.7333333335000001,0.0,1.0,4.5,4.5,4.5,0.0,0.0,0.0,132.0,83.91,21.0,11.0,32.0,1.0,0.0,2.0,6.5,3.0,10.0,0.5,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Kolkata Knight Riders,1.0,41.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,127.40999999999997,155.85714285714286,124.0,183.0,6.857142857142858,6.0,9.0,42.0,35.0,49.0,1.4285714285714286,1.0,2.0,130.4799999999999,156.8,102.0,216.0,6.3,3.0,10.0,46.0,33.0,74.0,1.2333333333333334,0.0,4.0,126.18000000000002,157.83333333333334,124.0,183.0,7.0,6.0,9.0,42.0,35.0,49.0,1.3333333333333333,1.0,2.0,109.6275,25.0,25.0,25.0,0.75,0.75,0.75,10.25,10.25,10.25,0.5,0.5,0.5,56.666666666666664,138.58,33.4,32.0,35.333333333333336,1.5999999999999999,1.3333333333333333,2.0,14.583333333333334,13.666666666666666,16.333333333333332,0.75,0.6666666666666666,1.0
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Punjab Kings,2.0,62.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,127.36999999999986,150.0,122.0,178.0,5.0,2.0,9.0,48.42857142857143,25.0,61.0,1.5714285714285714,0.0,4.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428571,0.0,10.0,47.53571428571429,25.0,65.0,1.3571428571428572,0.0,4.0,129.60999999999993,147.5,122.0,178.0,5.0,2.0,9.0,49.5,25.0,61.0,1.5,0.0,4.0,137.99999999999994,154.8,84.0,193.0,5.2,0.0,10.0,48.26666666666666,31.0,65.0,1.3666666666666667,0.0,4.0,150.54500000000002,65.0,55.5,74.5,0.5,0.5,0.5,29.25,28.0,30.5,0.25,0.0,0.5,37.5,163.56,30.0,30.0,30.0,0.75,0.75,0.75,15.5,15.5,15.5,0.25,0.25,0.25
Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,1.0,30.0,10.0,1.0,5.7,4.0,0.0,1.3666666669999998,135.37,138.21,324.5,236.0,387.0,102.57142859999999,76.0,141.0,9.0,4.0,6.0,4.0,0.0,1.571428571,137.22,126.06999999999998,168.28571430000002,115.0,219.0,46.285714289999994,30.0,62.0,123.68000000000002,124.0,106.0,142.0,7.0,5.0,9.0,53.0,29.0,77.0,2.0,0.0,4.0,132.71999999999994,158.0,115.0,192.0,6.42857142857143,1.0,10.0,53.92857142857144,30.0,79.0,1.5,0.0,4.0,83.91000000000007,106.0,106.0,106.0,9.0,9.0,9.0,29.0,29.0,29.0,4.0,4.0,4.0,124.77999999999999,154.79999999999998,115.0,185.0,7.3999999999999995,5.0,9.0,44.800000000000004,30.0,57.0,2.0,0.0,4.0,107.09833333333334,15.0,14.833333333333334,15.166666666666666,1.0,1.0,1.0,4.833333333333333,4.833333333333333,4.833333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,39.666666666666664,107.72333333333331,26.833333333333332,26.666666666666668,27.0,2.1666666666666665,2.0,2.3333333333333335,10.0,10.0,10.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
Arun Jaitley Stadium,Delhi Capitals,Rajasthan Royals,2.0,46.0,10.0,1.0,5.7,4.0,0.0,1.3666666669999998,135.37,138.21,324.5,236.0,387.0,102.57142859999999,76.0,141.0,10.0,1.0,6.071428571,4.0,0.0,1.214285714,133.37,150.29,155.0,121.0,191.0,55.07142857,44.0,79.0,133.05999999999997,159.64285714285714,116.0,215.0,5.7857142857142865,4.0,9.0,46.92857142857143,35.0,62.0,1.4285714285714286,0.0,3.0,152.89999999999995,158.5,121.0,196.0,5.5,5.0,6.0,54.0,46.0,62.0,1.5,1.0,2.0,118.46000000000015,140.4,116.0,181.0,6.6,5.0,9.0,47.6,42.0,60.0,1.4,0.0,3.0,123.41999999999993,121.0,121.0,121.0,5.0,5.0,5.0,46.0,46.0,46.0,2.0,2.0,2.0,153.64249999999998,34.25,23.0,45.5,0.875,0.75,1.0,15.5,10.5,20.5,0.375,0.25,0.5,39.2,159.17600000000002,21.8,20.2,23.4,0.9,0.8,1.0,11.0,9.2,12.8,0.4,0.4,0.4
M.Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,1.0,52.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,2.0,6.125,7.0,0.0,1.3374999999999997,140.53,120.45,169.1625,62.0,263.0,45.0625,23.0,76.0,133.0699999999999,164.125,121.0,199.0,5.5,2.0,7.0,48.875,29.0,64.0,0.875,0.0,2.0,135.09000000000006,159.18666666666667,41.0,222.0,5.8,1.0,10.0,47.30666666666665,21.0,105.0,1.4533333333333334,0.0,5.0,125.92000000000007,157.4,121.0,194.0,6.599999999999999,6.0,7.0,44.0,29.0,56.0,1.0,0.0,2.0,133.38,167.14705882352942,89.0,222.0,6.35294117647059,2.0,10.0,46.82352941176472,23.0,64.0,1.1470588235294117,0.0,4.0,111.91666666666667,19.49047619,8.666666666666666,38.666666666666664,0.8666666666666667,0.6666666666666666,1.0,12.027777777666666,5.333333333333333,18.333333333333332,0.4166666666666667,0.0,0.6666666666666666,115.66666666666667,142.02666666666667,34.77777778,28.333333333333332,43.333333333333336,1.2777777780000001,0.6666666666666666,2.0,17.944444443333335,16.333333333333332,19.333333333333332,0.611111111,0.3333333333333333,1.0
M.Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,2.0,49.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19000000000001,317.375,103.0,422.0,91.425,52.0,145.0,10.0,0.0,5.443037975,5.0,0.0,1.620253165,135.07,125.60999999999997,149.75949369999998,2.0,207.0,46.62025316,2.0,105.0,133.02000000000004,154.0,2.0,252.0,5.7631578947368425,0.0,10.0,42.96052631578947,2.0,75.0,1.4736842105263157,0.0,7.0,152.38999999999987,169.625,48.0,227.0,5.625,3.0,10.0,47.375,36.0,59.0,1.625,0.0,3.0,133.65999999999994,141.47058823529414,2.0,194.0,5.588235294117646,0.0,10.0,42.73529411764705,2.0,75.0,1.5294117647058822,0.0,5.0,144.4300000000001,149.2,48.0,200.0,5.0,3.0,7.0,47.79999999999999,36.0,59.0,1.8,0.0,3.0,124.81599999999999,45.352380952599994,28.2,65.0,0.9428571428,0.6,1.0,11.9333333326,5.8,15.6,0.35238095240000006,0.20000000000000004,0.6,134.66666666666666,132.06666666666666,34.09523809666667,26.666666666666668,45.666666666666664,2.0952380953333334,1.3333333333333333,2.6666666666666665,16.642857143333334,14.0,20.333333333333332,0.738095238,0.3333333333333333,1.3333333333333333
"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,1.0,42.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,144.4800000000001,171.5,128.0,234.0,3.6666666666666665,0.0,5.0,41.333333333333336,28.0,50.0,1.3333333333333333,0.0,2.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428572,0.0,10.0,47.5357142857143,25.0,65.0,1.357142857142857,0.0,4.0,158.7900000000002,195.0,168.0,234.0,4.666666666666667,4.0,5.0,39.333333333333336,28.0,50.0,1.3333333333333333,1.0,2.0,135.02999999999994,166.15384615384616,67.0,240.0,6.0,3.0,10.0,46.6923076923077,25.0,64.0,1.3461538461538465,0.0,3.0,138.54,40.0,18.333333333333332,61.666666666666664,0.9444444443333334,0.6666666666666666,1.0,16.277777776666667,6.0,25.333333333333332,0.27777777766666667,0.0,0.6666666666666666,34.25,121.3475,26.25,25.0,27.5,1.375,1.25,1.5,10.5,10.5,10.5,0.25,0.25,0.25
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Chennai Super Kings,2.0,68.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,145.32000000000014,173.0,130.0,207.0,6.0,4.0,10.0,59.16666666666666,41.0,75.0,1.1666666666666667,0.0,3.0,126.13999999999994,150.5769230769231,66.0,196.0,4.961538461538462,0.0,10.0,48.53846153846154,28.0,74.0,1.2692307692307692,0.0,3.0,161.6700000000002,191.0,173.0,207.0,4.0,4.0,4.0,65.33333333333333,63.0,68.0,0.6666666666666666,0.0,1.0,162.065,49.75,32.5,67.0,1.0,1.0,1.0,33.75,17.0,50.5,0.0,0.0,0.0,170.66666666666666,140.63,31.36111111,22.666666666666668,44.0,0.875,0.0,2.6666666666666665,20.666666666666668,15.333333333333334,29.0,0.0,0.0,0.0
"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,1.0,49.0,10.0,0.0,6.026666667000001,5.0,0.0,1.46,133.4,121.80999999999999,321.4189189,135.0,453.0,91.54054054,57.0,170.0,10.0,1.0,6.094594595,4.0,0.0,1.364864865,134.32,118.3,166.3243243,67.0,235.0,44.37837838,23.0,84.0,109.91999999999993,133.77777777777777,59.0,173.0,7.333333333333331,5.0,10.0,40.0,22.0,58.0,1.777777777777778,0.0,4.0,119.32000000000002,157.59701492537312,67.0,235.0,6.343283582089553,0.0,10.0,44.880597014925364,23.0,90.0,1.582089552238806,0.0,5.0,109.78000000000013,131.83333333333334,59.0,173.0,7.166666666666669,5.0,10.0,38.833333333333336,22.0,58.0,1.8333333333333333,0.0,4.0,135.26999999999992,161.83333333333334,67.0,235.0,6.2333333333333325,1.0,10.0,43.13333333333333,25.0,71.0,1.5,0.0,4.0,100.58500000000001,16.5,8.5,25.0,0.875,0.5,1.0,17.833333335,12.0,23.5,0.4166666665,0.0,1.0,119.8,140.716,26.49,18.4,34.2,0.8933333334,0.2,1.8,11.016666666,7.8,15.4,0.24,0.0,0.6
"Wankhede Stadium, Mumbai",Mumbai Indians,Kolkata Knight Riders,2.0,46.0,10.0,0.0,6.026666667000001,5.0,0.0,1.46,133.4,121.81,321.4189189,135.0,453.0,91.54054054,57.0,170.0,10.0,0.0,6.094594595,5.0,0.0,1.567567568,132.33,125.02,154.8648649,68.0,223.0,46.93243243,17.0,100.0,117.81000000000007,154.37313432835822,58.0,215.0,5.925373134328357,1.0,10.0,42.83582089552239,15.0,78.0,1.3432835820895523,0.0,4.0,134.26999999999992,148.66666666666666,68.0,181.0,4.777777777777779,1.0,10.0,50.88888888888889,26.0,68.0,0.6666666666666666,0.0,2.0,130.77999999999997,147.56666666666666,58.0,215.0,6.0,1.0,10.0,44.9,15.0,70.0,1.5,0.0,4.0,132.37,136.0,68.0,180.0,4.833333333333333,1.0,10.0,52.5,26.0,68.0,0.6666666666666666,0.0,2.0,125.19,28.857142855,16.0,49.0,0.857142857,0.5,1.0,23.5,18.5,30.0,0.0,0.0,0.0,112.0,120.64,25.151785715,18.0,30.25,0.51785714275,0.0,1.5,12.66666666675,11.5,13.5,0.0,0.0,0.0
MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,1.0,32.0,10.0,1.0,5.783333333,4.0,0.0,1.358333333,128.74,124.6,313.94915249999997,141.0,469.0,93.13559322,49.0,139.0,10.0,3.0,5.5762711860000005,4.0,0.0,1.305084746,132.19,122.05,163.8983051,70.0,246.0,45.59322034,22.0,68.0,115.84999999999998,153.55357142857142,66.0,240.0,5.196428571428571,1.0,10.0,43.375,15.0,75.0,1.1785714285714286,0.0,4.0,123.01999999999991,151.88888888888889,109.0,208.0,6.5555555555555545,4.0,10.0,44.77777777777778,32.0,68.0,1.777777777777778,0.0,3.0,121.56999999999998,160.67647058823533,100.0,240.0,5.117647058823528,3.0,10.0,42.588235294117645,26.0,66.0,1.2058823529411764,0.0,3.0,125.85000000000005,159.83333333333334,112.0,208.0,5.333333333333333,4.0,10.0,46.83333333333334,32.0,68.0,1.5,0.0,3.0,99.685,14.030952381750001,4.5,29.5,0.9666666667499999,0.75,1.25,8.51071428575,4.0,16.5,0.68214285725,0.25,1.25,65.8,98.486,21.35,14.6,27.0,1.3,0.4,2.2,7.2,3.2,10.2,0.7,0.6,0.8
MA Chidambaram Stadium,Mumbai Indians,Chennai Super Kings,2.0,44.0,10.0,1.0,5.783333333,4.0,0.0,1.358333333,128.74,124.6,313.94915249999997,141.0,469.0,93.13559322,49.0,139.0,10.0,1.0,6.13559322,4.0,0.0,1.4067796609999998,125.06,126.81,149.7288136,71.0,223.0,47.22033898,16.0,75.0,117.70999999999997,143.22222222222226,109.0,189.0,6.0,3.0,9.0,46.0,38.0,60.0,1.1111111111111112,0.0,2.0,112.58,151.39285714285714,70.0,223.0,6.482142857142858,2.0,10.0,46.64285714285714,22.0,67.0,1.6071428571428572,0.0,4.0,118.1600000000001,140.66666666666666,109.0,189.0,5.833333333333332,3.0,9.0,48.5,41.0,60.0,1.0,0.0,2.0,117.58,148.94117647058823,95.0,223.0,6.647058823529411,2.0,10.0,47.82352941176471,33.0,64.0,1.5882352941176472,0.0,4.0,105.7,25.089285715,12.0,45.25,0.91071428575,0.75,1.25,9.91666666675,5.25,15.25,0.33333333325000003,0.25,0.5,70.5,131.575,31.0,26.5,35.5,0.75,0.5,1.0,22.25,16.5,28.0,0.75,0.5,1.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,1.0,54.0,10.0,1.0,6.269230769,5.0,0.0,1.269230769,123.34999999999998,110.13,288.1538462,197.0,345.0,81.92307692,53.0,109.0,9.0,3.0,6.307692307999999,3.0,0.0,1.230769231,127.3,110.58,157.4615385,121.0,206.0,41.0,21.0,54.0,121.2,151.33333333333334,121.0,172.0,6.0,3.0,8.0,42.66666666666666,32.0,54.0,0.8333333333333334,0.0,3.0,136.43999999999986,151.6,76.0,206.0,5.0,1.0,8.0,47.0,42.0,54.0,0.4000000000000001,0.0,1.0,120.13000000000004,149.8,121.0,172.0,5.599999999999999,3.0,8.0,42.0,32.0,54.0,1.0,0.0,3.0,147.6699999999999,184.0,162.0,206.0,6.0,4.0,8.0,49.5,45.0,54.0,0.5,0.0,1.0,101.85666666666667,26.666666666666668,24.666666666666668,28.666666666666668,1.0,1.0,1.0,14.5,11.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,22.333333333333332,155.21333333333334,34.0,34.0,34.0,1.0,1.0,1.0,18.0,18.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Sunrisers Hyderabad,2.0,55.0,10.0,1.0,6.269230769,5.0,0.0,1.269230769,123.35,110.13,288.1538462,197.0,345.0,81.92307692,53.0,109.0,10.0,1.0,6.230769231,5.0,0.0,1.307692308,118.89,109.69,130.69230770000001,76.0,173.0,40.92307692,25.0,55.0,113.14,139.6,119.0,159.0,7.4,4.0,10.0,41.4,28.0,54.0,1.4,0.0,2.0,118.07,131.5,92.0,167.0,6.333333333333332,4.0,10.0,39.5,25.0,55.0,1.6666666666666667,0.0,5.0,117.83000000000014,141.0,123.0,159.0,9.0,8.0,10.0,51.5,49.0,54.0,1.0,0.0,2.0,113.20999999999998,124.4,92.0,165.0,6.8,4.0,10.0,39.4,25.0,55.0,1.8,0.0,5.0,119.995,36.5,36.5,36.5,1.0,1.0,1.0,27.0,27.0,27.0,0.0,0.0,0.0,52.75,109.915,25.0,22.5,27.5,1.625,1.5,1.75,11.25,8.75,13.75,0.125,0.0,0.25
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Chennai Super Kings,1.0,41.0,10.0,1.0,6.269230769,5.0,0.0,1.269230769,123.34999999999998,110.13,288.1538462,197.0,345.0,81.92307692,53.0,109.0,9.0,3.0,6.307692307999999,3.0,0.0,1.230769231,127.3,110.58,157.4615385,121.0,206.0,41.0,21.0,54.0,113.14,139.6,119.0,159.0,7.400000000000001,4.0,10.0,41.4,28.0,54.0,1.3999999999999997,0.0,2.0,116.52999999999993,133.0,119.0,147.0,9.5,9.0,10.0,43.0,41.0,45.0,1.5,1.0,2.0,112.32,138.66666666666666,119.0,158.0,6.333333333333332,4.0,9.0,34.666666666666664,28.0,40.0,1.6666666666666667,1.0,2.0,119.36000000000006,147.0,147.0,147.0,9.0,9.0,9.0,41.0,41.0,41.0,2.0,2.0,2.0,91.92500000000001,16.125,15.75,16.5,1.0,1.0,1.0,10.375,10.0,10.75,0.375,0.25,0.5,38.333333333333336,154.26666666666668,22.0,19.0,25.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,14.0,12.666666666666666,15.333333333333334,0.5,0.3333333333333333,0.6666666666666666
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,Delhi Capitals,2.0,42.0,10.0,1.0,6.269230769,5.0,0.0,1.269230769,123.34999999999998,110.13,288.1538462,197.0,345.0,81.92307692,53.0,109.0,10.0,1.0,6.230769231,5.0,0.0,1.307692308,118.89,109.69,130.69230770000001,76.0,173.0,40.92307692,25.0,55.0,132.42999999999984,161.0,140.0,182.0,5.0,4.0,6.0,42.5,42.0,43.0,1.0,0.0,2.0,136.43999999999986,151.6,76.0,206.0,5.0,1.0,8.0,47.0,42.0,54.0,0.4000000000000001,0.0,1.0,120.58999999999999,140.0,140.0,140.0,4.0,4.0,4.0,42.0,42.0,42.0,0.0,0.0,0.0,126.10000000000002,130.0,76.0,163.0,4.333333333333333,1.0,8.0,45.33333333333334,42.0,50.0,0.3333333333333333,0.0,1.0,137.6,50.0,50.0,50.0,1.0,1.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,48.0,111.14666666666666,26.666666666666668,26.666666666666668,26.666666666666668,1.0,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Chennai Super Kings,1.0,45.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,2.0,6.359375,3.0,0.0,1.359375,128.0,116.23,157.65625,80.0,231.0,43.53125,21.0,79.0,115.43000000000002,137.0909090909091,106.0,167.0,5.727272727272729,1.0,8.0,40.63636363636363,30.0,56.0,1.6363636363636365,0.0,3.0,131.6400000000001,158.16666666666666,137.0,192.0,6.833333333333332,4.0,8.0,50.66666666666666,26.0,76.0,1.6666666666666667,0.0,3.0,111.56999999999992,138.33333333333334,121.0,167.0,6.5555555555555545,4.0,8.0,41.444444444444436,30.0,56.0,1.8888888888888886,1.0,3.0,131.11000000000007,162.66666666666666,147.0,192.0,7.666666666666668,7.0,8.0,49.0,26.0,76.0,1.3333333333333333,0.0,2.0,109.65249999999999,20.5,20.5,20.5,1.0,1.0,1.0,11.0,11.0,11.0,0.5,0.5,0.5,29.0,110.30333333333333,25.0,20.0,30.0,1.5,1.3333333333333333,1.6666666666666667,13.166666666666666,11.333333333333334,15.0,0.5,0.3333333333333333,0.6666666666666666
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Mumbai Indians,2.0,53.0,10.0,0.0,5.807692307999999,4.0,0.0,1.253846154,128.3,122.32,304.984375,161.0,431.0,91.71875,54.0,151.0,10.0,1.0,5.4375,4.0,0.0,1.1875,128.39,127.63,146.78125,81.0,217.0,47.640625,27.0,86.0,127.16000000000004,159.16666666666666,125.0,213.0,4.5,3.0,7.0,42.833333333333336,26.0,52.0,1.0,0.0,2.0,116.65000000000005,136.0,96.0,157.0,6.2727272727272725,3.0,10.0,40.27272727272727,29.0,56.0,1.4545454545454544,0.0,3.0,118.38000000000004,146.33333333333334,137.0,163.0,5.333333333333333,3.0,7.0,48.0,40.0,52.0,1.3333333333333333,1.0,2.0,114.22999999999996,136.22222222222223,96.0,153.0,6.222222222222222,3.0,10.0,41.22222222222222,32.0,56.0,1.3333333333333333,0.0,3.0,127.44666666666667,38.0,38.0,38.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,17.333333333333332,17.333333333333332,17.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,46.5,146.04250000000002,32.75,32.75,32.75,1.25,1.25,1.25,13.25,13.25,13.25,0.25,0.25,0.25
Sheikh Zayed Stadium,Mumbai Indians,Chennai Super Kings,1.0,51.0,10.0,0.0,5.306451613,5.0,0.0,1.4838709680000002,127.9,117.16,305.4137931,141.0,411.0,88.27586207,58.0,134.0,10.0,3.0,5.827586207,5.0,0.0,1.4827586209999999,129.05,116.88,158.862069,70.0,205.0,43.93103448,17.0,70.0,132.83999999999992,163.22222222222226,117.0,186.0,5.111111111111111,2.0,9.0,46.111111111111114,32.0,57.0,1.1111111111111112,0.0,2.0,128.79000000000002,149.66666666666666,84.0,206.0,6.833333333333332,3.0,10.0,45.83333333333334,24.0,64.0,2.1666666666666665,1.0,3.0,140.87,177.6,157.0,186.0,5.4,4.0,9.0,50.0,39.0,57.0,1.4,1.0,2.0,130.14000000000004,160.66666666666666,153.0,167.0,8.333333333333334,6.0,10.0,52.0,51.0,53.0,1.3333333333333333,1.0,2.0,125.00500000000001,26.0,26.0,26.0,1.0,1.0,1.0,12.25,12.25,12.25,0.5,0.5,0.5,34.5,119.2075,29.25,28.5,30.0,1.75,1.75,1.75,12.75,12.75,12.75,0.5,0.5,0.5
